Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
MRSABB_00131.141_R2	32.815459735793326	32.93274507479356	32.99130021461391	32.98111907249562	32.969191768664594	37.24792615597346	37.18799159271886	37.237366087899744	37.262817281239506	37.260039598870314	37.259657902988316	37.252623397458976	37.24746911808862	37.25237521203788	37.25221012441403	37.24758822493133	37.24598720737111	37.24362113609092	37.24858152060105	37.252164697618205	37.249244087037745	37.25121018092052	37.251131606679024	37.2514809883711	37.25797828434131	37.25761718722517	37.247183658041294	37.248030621393816	37.24125119235826	37.2369552064889	37.23532685801767	37.19488158063253	37.19939470827156	37.214563154402256	37.218927397754676	37.1329501084349	37.18925803783596	37.20032025906613	37.200247645160296	37.185064855033716	37.17640593231049	37.16369722252132	37.17087213613932	37.16734575832585	37.161996985475575	37.15488903127985	37.14225167117274	37.045026395301264	37.08886388765736	37.10782405560095	37.10384928389969	37.08696347768434	37.06995499286721	37.05048253680864	37.045888302856795	37.024390574402716	36.98651331633861	36.968416015257596	36.89063398540043	36.902970209279935	36.90414968137088	36.86045488299603	36.853391717526215	36.83177240056497	36.79333649718904	36.77341373531701	36.776721596253545	34.260825655241014
s.256.Healthy.lessthan5.Oral.Swab.2.2151.122_R1	31.466524847380605	32.398839518968174	31.960606258002855	32.43256697120867	32.48023652967948	36.045306011731206	36.939286696955584	36.90887171026087	37.17715808540075	37.23616557077564	37.26078301357556	37.29782390361474	37.29402239487273	37.32066066527375	37.32973129847288	37.34280323837987	37.353009949063676	37.33523473587292	37.31554807352954	37.312786875363976	37.30537830845501	37.298528786949255	37.28798073348835	37.277122420591226	37.2640334373279	37.25534648464864	37.240401997016185	37.22141371850653	37.1986000952386	37.17298696755517	37.14562600851596	37.11272381914559	37.085899530872695	37.060514698077284	37.021877527052226	37.0123221029654	36.99803889609992	36.99334971918876	36.97261896008276	36.946855696135394	36.936505105306615	36.90629802900504	36.90162006695168	36.88498947540469	36.86933773038757	36.864519841549054	36.838033102368044	36.7989814798547	36.757826479238965	36.738800857128226	36.72145248312191	36.68420138205492	36.673766381465995	36.5675330512571	36.57274742465117	36.58245618701492	36.53335100798385	36.528650460580174	36.52864127420226	36.487933163783175	36.50062402303783	36.47788212898439	36.46510094592349	36.45001477002781	36.393435360815026	36.30096777660751	36.323737968078	34.05864117681077
s.256.Healthy.lessthan5.Oral.Swab.2.2151.122_R2	32.70491930787262	32.767430306483284	32.837743634417365	32.79956423626134	32.78869250461091	37.046582579756326	36.949459378788745	37.011519252065305	37.034898044702246	37.02848457861103	37.02592755354926	37.02436805993744	37.021809576496366	37.02530920072064	37.030396513890096	37.02746031020701	37.024529940041155	37.02060689968975	37.01817675362821	37.01916699318159	37.01248324079106	37.000638770139005	36.99812726695268	36.99955564785257	37.00004307104122	37.002057578450795	36.98330905575028	36.98992892649803	36.98138957545427	36.9710487278641	36.96230654643207	36.91710098266526	36.91915586416147	36.93104868573287	36.932089708826815	36.855260756033246	36.89474416029188	36.8968955583068	36.89412311814058	36.880793427080995	36.86861425719583	36.855419165131615	36.86372401142371	36.860268202963816	36.854247581902776	36.84484920793564	36.82954266394941	36.73228059249986	36.77115932912792	36.78311387850098	36.78329558211242	36.75439004884568	36.73479607251285	36.70963569967113	36.702899545230686	36.674306991135815	36.646825527224436	36.614064218440646	36.53780950204779	36.53973853937703	36.54491528311096	36.49157249557981	36.492794182284044	36.46591364327342	36.41190397314061	36.40688911585122	36.43455435383926	34.147212917632906
s.109.Healthy.greaterthan5.Oral.Swab.2.1058.120_R1	25.205716859726852	26.36806293904527	29.688996928381986	30.049630512700034	32.259298925516184	36.5987193177979	37.04277664948994	37.25371797809094	37.301910150318996	37.34463204656743	37.374041915353814	37.389907540802824	37.390509438138544	37.39197923260031	37.38257099476155	37.382727876389716	37.379212019307325	37.35052869885329	37.327982012977685	37.322275249593226	37.31616152594565	37.306745521689656	37.290313988691466	37.28389002226773	37.27468368898707	37.272962343871434	37.2549477484598	37.23508167849904	37.212214867684736	37.18067618470321	37.1484899415985	37.104585047061065	37.076254229079616	37.043368142307905	37.003132703505074	36.9960739991329	36.97736433956256	36.964996706699246	36.95091512370067	36.92234699739504	36.913004301372965	36.88378038929728	36.87571400902027	36.85744006197946	36.83916443800232	36.83156004961886	36.80659895762596	36.768565840014475	36.72423047758751	36.699948797334216	36.68719220007739	36.64783594890728	36.631589442135116	36.51462168896667	36.51651451934332	36.530357579588475	36.48701536165853	36.47828750922176	36.474645922905694	36.42317953346155	36.43650391017271	36.41766703160307	36.41152068441143	36.40047868736664	36.33366614301322	36.243153070656376	36.26493119805305	33.88341669004979
s.109.Healthy.greaterthan5.Oral.Swab.2.1058.120_R2	32.72230631526217	32.78654856534857	32.859910142552586	32.809695595276466	32.82238436775539	37.07257716906325	36.97169296246102	37.032483816728096	37.05145018425825	37.04872106524179	37.04106298952699	37.044794753008524	37.04611892714712	37.047793755023896	37.04725826055553	37.04213048357597	37.03650953910197	37.028849910103716	37.02962927007327	37.0267560840171	37.01987426170496	37.01118131089356	37.0134148076904	37.01053543722418	37.003384690578706	37.002588784411934	36.98071986298309	36.983811792447604	36.967272563483185	36.95940758968522	36.953085536857564	36.90715822723453	36.9102157713513	36.922341180757435	36.918957071484265	36.832568483616406	36.87577019249875	36.878421975943276	36.87567903756108	36.8551003568676	36.840067386552185	36.824045057249705	36.838991422193324	36.83319016747311	36.819370954167056	36.809928239163455	36.79792806662868	36.69572798957472	36.73465553706377	36.750269014284065	36.74282324095128	36.71548052943183	36.689842030419356	36.67042393423965	36.65418448102095	36.62517011174028	36.580040233282034	36.55946245525636	36.47892926843768	36.47963002024993	36.4865786225666	36.44052278959506	36.43130802584742	36.398737907133494	36.34644375648579	36.344414392363355	36.36441393429708	33.98336036480403
NMG.2.132_R1	30.45131921801222	31.868288945111928	32.45831815779605	32.47134336197682	32.90405962283972	36.683800523731655	36.955125080651	37.17044731179542	37.329104717151395	37.37383211406672	37.396280921620736	37.38937600712431	37.380689475544244	37.38907555850479	37.381628647667796	37.37735752196896	37.37464429801477	37.354100853468616	37.33660890776119	37.32595865265006	37.317615259331475	37.31234173760893	37.2983126866714	37.2937391063971	37.27607093175523	37.27136205350054	37.255458074483094	37.239037896933695	37.2148331691501	37.19061572332088	37.161245169686474	37.12271800825866	37.09753663613151	37.07176330288107	37.03407102557003	37.0212272427524	37.00596624438002	36.99505730513491	36.977214160849016	36.957423612882245	36.94252924500187	36.909166778833	36.90448737270645	36.88532777164933	36.87736991777506	36.858984964638964	36.83995549368153	36.80243498908597	36.76093833237239	36.74345229133903	36.733952359177046	36.69778262231415	36.67914167613683	36.563920160002255	36.56473005468641	36.573605510662865	36.54078802730567	36.53296696256167	36.529500419169295	36.48039111066277	36.49522552711689	36.478634923894454	36.47125186387036	36.44803730991485	36.389787118109886	36.30591194807153	36.33160569644849	34.0257976357792
NMG.2.132_R2	32.671630193140906	32.74970036194332	32.81558506964896	32.7695029520698	32.7850149629897	36.99442116628102	36.887325283183635	36.95693533762103	36.97324061935645	36.97917393921644	36.9708797200424	36.976443963630594	36.972105291029884	36.973125519435676	36.97856169409793	36.97473205494967	36.97233062749451	36.97057656954684	36.96816217308651	36.97121097004917	36.96066284585365	36.9559464509777	36.95228793129183	36.9509647796512	36.952541213267395	36.949511794550965	36.92652807789774	36.928141052713386	36.91938444974903	36.91145804948515	36.897190359179504	36.856123520307065	36.85890096807545	36.871477988701905	36.86995219819548	36.788263592047294	36.82723307411456	36.83756034527987	36.835341361935505	36.80966712347735	36.797361389905184	36.778820078911096	36.79591481059349	36.789597290717246	36.78021935166528	36.775035014744994	36.75671602289282	36.65597296357722	36.69323278523685	36.713513067006545	36.71773038673601	36.67788501346307	36.65196018950812	36.634086408370145	36.63145858157908	36.59565366616307	36.55495568566069	36.53762793038732	36.457077715887216	36.4598679478521	36.467431172118786	36.410533868421496	36.40603617684557	36.37936452128507	36.326184290303786	36.32384995027208	36.35482740633157	34.02214940704759
s.718235.123_R1	25.51829013073812	26.375487665940717	29.725319011305572	30.049734651532887	31.932252764839262	35.43033903274832	36.702844410223584	37.02153452216013	37.15454673647125	37.266838044546304	37.28413437756703	37.33475482965546	37.361150902811495	37.38727222671122	37.39793037148786	37.402657065924146	37.410254358496864	37.3879823220397	37.37480610872237	37.37516703187987	37.37582900412068	37.372802845305536	37.360497978645036	37.355623513837465	37.356195982646774	37.354975435586425	37.345335486973866	37.333397219973065	37.31214728022564	37.29119862877813	37.27032329011342	37.23729205375953	37.22008400487435	37.199584655704854	37.17699754899374	37.16895910149278	37.16116797810111	37.16062875526188	37.14993243017253	37.13719723551828	37.13314349608726	37.106267381027095	37.114537793815224	37.09821994178189	37.08872839770028	37.07217974977464	37.057481713662206	37.034812802483295	36.99921752980735	36.9836514310887	36.966881361987035	36.932416621573054	36.916866311569144	36.80927955745927	36.83166246139996	36.84813963960897	36.807943825291844	36.80088965706801	36.79902990065593	36.76361676270852	36.77636409927379	36.75578312319792	36.74390180773106	36.72823920133537	36.687967224185314	36.59701405694965	36.61310465627609	34.66800733725698
s.718235.123_R2	32.80965863943721	32.89538264569545	32.94957819554089	32.92622171089887	32.92837941585286	37.18934868198697	37.119056518887746	37.16904633469943	37.2012977565688	37.19079852989564	37.182008232405416	37.17615791982917	37.16424577691927	37.1675869740874	37.16974132161668	37.172061861669626	37.16765971828968	37.16748848962892	37.16842241327213	37.17200142802464	37.16524349163218	37.16199182578994	37.16044745118355	37.16077649676201	37.16337270891752	37.16313947451456	37.147494079198886	37.15353594203917	37.14058918031353	37.14043179867211	37.1362773346427	37.09134996449515	37.09822496514362	37.11053471643685	37.11321725496275	37.03537531666574	37.07967154830341	37.09038608152847	37.08756625955935	37.07469768864667	37.05824604981174	37.0491819739514	37.05881899753743	37.05257254359757	37.040771977414096	37.04108191041468	37.020155762800066	36.91868886455802	36.95351292991576	36.98042630679464	36.974217336462985	36.94772493843239	36.928647113972495	36.90863726314936	36.908013788914474	36.87451784117558	36.83072355569258	36.80680518905117	36.7225704524344	36.73896306797673	36.74302116817515	36.688926486045354	36.68356278729336	36.65626556621717	36.60418154719178	36.59695929851533	36.62599935182516	34.59418202605641
s.109.Healthy.greaterthan5.Oral.Swab.2.1058.18_R1	24.060573291801532	28.29210444426755	31.137149006865567	31.95351347216091	32.53543246034544	36.58790477736276	36.96343809670513	37.13750670687518	37.25218367585349	37.30278633834079	37.31274042661412	37.32969964571158	37.32540621178115	37.32686750936378	37.318720012902006	37.3149300469042	37.30869304066718	37.28489927022996	37.26094629227399	37.247796681660425	37.24271444684175	37.23495152958107	37.21607955869879	37.204307004241294	37.18865551629069	37.18250074565072	37.166622519634316	37.13759265842903	37.114694982984005	37.074448003932865	37.04096950367904	36.996083622338624	36.96212586458708	36.929054316011865	36.88400301932185	36.87251637934379	36.85016549632636	36.83428323440813	36.81166421317742	36.77827970783599	36.7638800357149	36.73287884948471	36.726071294690016	36.707540826119754	36.683354393199494	36.671671359814745	36.64282427563506	36.604244850031364	36.56371185494229	36.524851086968816	36.5111545115017	36.47291487319003	36.4542455529571	36.34174502982583	36.33752191986478	36.3465468621993	36.2887744882271	36.285187621886756	36.2734726197147	36.22609400668257	36.242591057146576	36.214958593677885	36.20189485686021	36.192243476419634	36.12681976563304	36.037295130593755	36.05996053882424	33.71894759018655
s.109.Healthy.greaterthan5.Oral.Swab.2.1058.18_R2	32.474420830959865	32.60360222518353	32.67693589622978	32.644452393333545	32.63102003430198	36.79394825342115	36.702995272363744	36.76788680965707	36.811157138854796	36.81081236153339	36.809306609903324	36.81773892241321	36.808992847033615	36.81709382181784	36.81966905512405	36.8203648126572	36.816822962272994	36.816877754470994	36.81631535908015	36.816169591157156	36.8051372337797	36.79787158156129	36.793089496542976	36.790238549186505	36.79273187072832	36.79495457353777	36.767220470365984	36.76775392788859	36.758236783576045	36.744748881386144	36.7384174949354	36.69721018639592	36.69781465986162	36.71047349771196	36.700229834374056	36.61392827253239	36.66096953541333	36.66385218817122	36.65585499273665	36.63239474895991	36.61474890528601	36.60320153243169	36.614490659740035	36.60672089668836	36.589904707524376	36.59014461682615	36.56412910713326	36.46126042519099	36.499381354149854	36.506175513471135	36.50676031378128	36.474857914796544	36.443670399731616	36.42060165691447	36.40801731337389	36.38315309741513	36.34379197879978	36.30989479594517	36.22975150225797	36.23414457977732	36.22878693227986	36.17852589357347	36.17766298544186	36.13953628080423	36.08212002575964	36.08334326296273	36.12527218432368	33.80640716231997
s.720699.53_R1	29.463180590757602	29.367145314331587	31.359641685505327	32.23937278745215	32.69154571329975	36.68344741648293	36.78695028125093	37.1755883383805	37.302892338964355	37.31749819572326	37.35580202241178	37.35864246307878	37.359939920512716	37.36252942930794	37.36078326784477	37.366316383193244	37.3640115942238	37.34746540789269	37.32847702824583	37.329686186493284	37.32615827358872	37.32344532613485	37.310008668302665	37.30949891051692	37.30340814822351	37.2996932405536	37.289057661574056	37.27838313409246	37.26691605359389	37.2515032179064	37.228359112950045	37.19786404990849	37.17900974351153	37.15773985722035	37.13627361719808	37.12737456788444	37.12058956893665	37.115191897664594	37.09870175946093	37.09038554701922	37.07568486830647	37.05028336661938	37.052965195677245	37.038000236456206	37.027213210070755	37.01516422309013	36.990852231800254	36.966954264484585	36.92567724339229	36.907185405217135	36.89485822058489	36.85798733295991	36.84387802461965	36.73167421490078	36.74669692627821	36.7543813176835	36.7178424050482	36.70548213506075	36.69830305927036	36.665714615680535	36.6772321627381	36.65654028401949	36.6475030278836	36.637879730980174	36.602912056039294	36.50716579762634	36.555479433087676	34.95358345500801
